Track URI,Track Name,Artist Name(s),Artist Genres,Danceability,Energy,Speechiness,Valence,Tempo,Mood
spotify:track:57zF9nlPH4rud6f6zuKSQi,Thursday,Jess Glynne,"pop,uk pop",0.603,0.554,0.0646,0.354,111.989,Melancholic
spotify:track:1V1krdOmDBlvCEwVJPR2Cv,Woman - Tyler Stone Summer Chill Mix,"Louie Austen, Tyler Stone",electro jazz,0.575,0.779,0.0305,0.394,93.002,Melancholic
spotify:track:5Qt4Cc66g24QWwGP3YYV9y,Good Vibrations (Mono),The Beach Boys,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,sunshine pop",0.398,0.413,0.0388,0.331,133.574,Melancholic
spotify:track:02d6RIbA7iGRugnvUmurVV,Lemon,U2,"irish rock,permanent wave,rock",0.616,0.652,0.0348,0.326,116.136,Melancholic
spotify:track:4vEUJR9W3IknzgbtBaZRUS,Stop And Stare,OneRepublic,"piano rock,pop",0.492,0.859,0.0332,0.251,92.474,Melancholic
spotify:track:1tT1tIZAINzFZyjoPKtg7C,Dammit,blink-182,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.347,0.975,0.0845,0.287,110.487,Melancholic
spotify:track:1CdLweA1brUOAoYEvzTt8M,Russians,Sting,"permanent wave,soft rock,sophisti-pop",0.445,0.422,0.0329,0.149,115.567,Melancholic
spotify:track:62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,"modern rock,pop,rock",0.448,0.784,0.0627,0.236,136.245,Melancholic
spotify:track:5iRQpPfF8skr0GLWYLRbaN,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,"hollywood,movie tunes,show tunes",0.539,0.487,0.0311,0.37,137.062,Melancholic
spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,Ed Sheeran,"pop,singer-songwriter pop,uk pop",0.793,0.52,0.0696,0.309,107.014,Melancholic
spotify:track:6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Filter,"alternative metal,alternative rock,grunge,industrial metal,nu metal,post-grunge",0.541,0.776,0.0298,0.282,98.986,Melancholic
spotify:track:7gfh3jwjaSmGlB40uTMSeE,Reunited,Peaches & Herb,"classic soul,disco,funk,post-disco,quiet storm,soul",0.559,0.496,0.0262,0.36,75.69,Melancholic
spotify:track:3L9Zhb5aHwj4f5A0BwLPTI,Cruel - Remastered,Human Nature,"australian pop,australian rock,boy band",0.527,0.566,0.0272,0.13,145.646,Melancholic
spotify:track:6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,Ariana Grande,pop,0.662,0.618,0.0455,0.261,134.022,Melancholic
spotify:track:6RWnrLR3GGvOdrUtNhYset,Lazy Love,Ne-Yo,"dance pop,pop,r&b,urban contemporary",0.413,0.586,0.111,0.215,129.167,Melancholic
spotify:track:78pULHVnsTsnAQcOrdALc0,Scars,James Bay,"neo mellow,pop,uk pop",0.424,0.452,0.0624,0.205,129.768,Melancholic
spotify:track:7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,"electropop,etherpop,indie poptimism,pop",0.591,0.585,0.0277,0.324,110.94,Melancholic
spotify:track:2cCWbBmadLbKvr9xddC79R,Too Bad,Nickelback,"alternative metal,canadian rock,post-grunge",0.598,0.808,0.0388,0.288,128.025,Melancholic
spotify:track:0QxwQkCU0CjNU86C85wmOz,The Big Hurt,Toni Fisher,deep adult standards,0.511,0.524,0.0395,0.284,127.444,Melancholic
spotify:track:0U969xYNlAyfzi8P1TaO7u,Wait for You,Elliott Yamin,idol,0.764,0.487,0.0281,0.352,116.027,Melancholic
spotify:track:2QDO9sZ1qQn0NGMWPecYyo,Carry On (Her Letter To Him),Ne-Yo,"dance pop,pop,r&b,urban contemporary",0.496,0.453,0.0377,0.221,81.762,Melancholic
spotify:track:2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,"edm,pop,pop dance",0.634,0.674,0.0465,0.298,115.995,Melancholic
spotify:track:3EOQNjCKFrFBdYZOZ6D0qD,City Low,Caramel Blue,"alternative, indie",0.538,0.428,0.0248,0.181,97.949,Melancholic
spotify:track:6Gn02ZC8juXwQ10Xk7ACXx,The Reason,Hoobastank,"alternative metal,funk metal,nu metal,pop rock,post-grunge",0.474,0.659,0.0292,0.075,82.957,Melancholic
spotify:track:4xgr7lz98nn7fmd3Rie1BQ,I'll Stand By You (Glee Cast Version),Glee Cast,"glee club,post-teen pop",0.395,0.601,0.0292,0.129,67.051,Melancholic
spotify:track:2kA0IBd1u0Be6QJE60Ty6F,Behind Blue Eyes,Limp Bizkit,"alternative metal,funk metal,nu metal,post-grunge,rap metal,rock",0.587,0.476,0.0265,0.085,120.268,Melancholic
spotify:track:4yy9bqYoWZaU3VJjGDkHOw,Take Me Back,Noiseworks,australian rock,0.439,0.677,0.0384,0.364,111.955,Melancholic
spotify:track:7q3MflmodGZlOgZ799EpAb,Total Eclipse of the Heart,Bonnie Tyler,"europop,new wave pop,soft rock",0.431,0.569,0.0781,0.18,131.442,Melancholic
spotify:track:4P6IttK2PRBjyr3fm0pP7t,Past Life (with Selena Gomez),"Trevor Daniel, Selena Gomez","melodic rap,pop,post-teen pop",0.612,0.539,0.0488,0.294,79.948,Melancholic
spotify:track:0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),"Clean Bandit, Julia Michaels","pop,uk dance,uk funky,pop",0.693,0.624,0.0448,0.369,105.002,Melancholic
spotify:track:4MUyxhxNFRViaJzJYQoYqE,1-800-273-8255,"Logic, Alessia Cara, Khalid","conscious hip hop,hip hop,pop rap,rap,canadian contemporary r&b,canadian pop,pop,pop,pop r&b",0.394,0.575,0.0596,0.393,100.05,Melancholic
spotify:track:6vYK729O29XnvQqPWyLPfe,It's a Sin - 2001 Remaster,Pet Shop Boys,"dance rock,new romantic,new wave,new wave pop,permanent wave,synthpop",0.538,0.864,0.0451,0.293,127.127,Melancholic
spotify:track:6PeWqpOSAd2IOBUa3ZWlgt,Farewell Rocketship,Children Collide,"australian alternative rock,australian indie,australian indie rock",0.53,0.707,0.0387,0.208,116.194,Melancholic
spotify:track:2RzJwBCXsS1VnjDm2jKKAa,I Believe I Can Fly,R. Kelly,"R&B, Soul",0.55,0.444,0.0292,0.0438,120.179,Melancholic
spotify:track:2LcB304HDrCx8WVDEQn7CK,Good For You,"Selena Gomez, A$AP Rocky","pop,post-teen pop,east coast hip hop,hip hop,rap,trap",0.48,0.681,0.096,0.198,88.772,Melancholic
spotify:track:1OmSsyhmVb93NCxlKYNtE0,One More Try - Live,George Michael,new wave pop,0.324,0.448,0.0345,0.323,116.562,Melancholic
spotify:track:12B0Twa9kRz45Xw2PgXHJm,Afire Love,Ed Sheeran,"pop,singer-songwriter pop,uk pop",0.552,0.637,0.0445,0.333,97.97,Melancholic
spotify:track:2Hvc7KrkQo8bdLbOdDNOk5,Home,"Naughty Boy, RØMANS","uk contemporary r&b,uk pop",0.618,0.732,0.0602,0.27,100.015,Melancholic
spotify:track:4sQhPwjBvctLWpUqqWJBJd,Southern Sky,Shannon Noll,"australian pop,australian rock",0.54,0.864,0.0447,0.399,122.054,Melancholic
spotify:track:1GYjMhOZ4sLd3xGvelcsi3,Adorn,Miguel,r&b,0.625,0.576,0.175,0.235,179.063,Melancholic
spotify:track:3fd5jcZKAzoiivM4ZDwhyU,Two of Us,Louis Tomlinson,pop,0.614,0.605,0.0321,0.329,127.107,Melancholic
spotify:track:2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd","edm,pop dance,progressive electro house,canadian contemporary r&b,canadian pop,pop",0.542,0.659,0.0389,0.109,120.122,Melancholic
spotify:track:4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),"Bazzi, Camila Cabello","pop,dance pop,pop",0.638,0.717,0.0337,0.249,100.027,Melancholic
spotify:track:2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,"glam metal,hard rock,rock",0.456,0.59,0.0327,0.243,124.635,Melancholic
spotify:track:5psEZhQu6lukjhavJo4AbC,SO DONE,The Kid LAROI,australian hip hop,0.719,0.598,0.077,0.303,142.592,Melancholic
spotify:track:0ZQtDLOa631ZouJviprEXl,Open Your Eyes,Snow Patrol,"irish rock,modern rock,neo mellow,permanent wave,pop rock",0.526,0.785,0.0305,0.0621,130.961,Melancholic
spotify:track:5wCi0z3lEQpp5f4Ybx585S,Like a Killer,Sammi Elston,Pop,0.549,0.568,0.0336,0.245,115.046,Melancholic
spotify:track:3JtRSUOj7wSAXFG76T89v8,Sway,Bic Runga,"classic nz pop,lilith,new wave pop,nz pop,nz singer-songwriter",0.565,0.429,0.0261,0.266,95.701,Melancholic
spotify:track:32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,Boston,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock",0.377,0.682,0.0299,0.288,108.736,Melancholic
spotify:track:2PsHIonOTmX6bSrzIJSjyS,Nobody Knows,The Tony Rich Project,contemporary r&b,0.64,0.433,0.0375,0.25,176.088,Melancholic
spotify:track:7BFI9QZPQKgYuR2HhDgwbG,Royals,Lorde,"art pop,metropopolis,nz pop,pop",0.674,0.428,0.122,0.337,84.878,Melancholic
spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey","pop,pop,art pop,pop",0.643,0.721,0.0449,0.317,102.914,Melancholic
spotify:track:1rSNjTJf2AsXnlj1I9a1fh,Six Months in a Leaky Boat,Split Enz,"classic nz pop,kiwi rock,zolo",0.337,0.784,0.0359,0.212,134.109,Melancholic
spotify:track:2sONTfhCCMMWJ70f7dbriR,Hopelessly Devoted To You - From “Grease” Soundtrack,Olivia Newton-John,"adult standards,australian dance,disco,mellow gold,soft rock",0.375,0.481,0.0278,0.38,110.368,Melancholic
spotify:track:0vNPJrUrBnMFdCs8b2MTNG,Fader,The Temper Trap,"indietronica,modern rock",0.532,0.76,0.0353,0.158,134.974,Melancholic
spotify:track:0eQjA54TJkwTHDJKG8OkRg,Be Somebody,Kings of Leon,"modern rock,rock",0.487,0.835,0.0588,0.311,133.907,Melancholic
spotify:track:7py16W5fWYLFFS6BElKAjn,Tears (feat. Louisa Johnson),"Clean Bandit, Louisa Johnson","pop,uk dance,uk funky,talent show,uk pop",0.605,0.77,0.0446,0.298,130.037,Melancholic
spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,la pop,0.559,0.422,0.195,0.191,74.002,Melancholic
spotify:track:2DrEeo4eMULdAVe1U7P9PB,Lithium,Nirvana,"grunge,permanent wave,rock",0.687,0.685,0.0367,0.359,123.147,Melancholic
spotify:track:2BTw5ZxeBygVJpdMK1Ur3c,Hotel,Kita Alexander,"aussietronica,australian indie,australian pop",0.413,0.621,0.0281,0.199,129.535,Melancholic
spotify:track:2EnaF6Nll7GTSAyaXvd2qW,Circles on the Water,Samantha Jade,"australian pop,australian talent show",0.611,0.583,0.316,0.263,114.967,Melancholic
spotify:track:1Z044RdmytQDD8571vd4fl,Things Can Only Get Better,D:Ream,"hip house,new wave pop",0.679,0.854,0.0326,0.106,125.209,Melancholic
spotify:track:4ARhdB2FzpXcko8T03YVen,Stay,Lisa Loeb & Nine Stories,"lilith,pop rock",0.677,0.592,0.0452,0.336,80.316,Melancholic
spotify:track:5G5S96EyI1Y5g6SpRSHbrb,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992","Mariah Carey, Trey Lorenz","dance pop,pop,urban contemporary,contemporary r&b",0.216,0.544,0.0431,0.301,75.017,Melancholic
spotify:track:5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),"Joel Corry, Tom Grennan","dance pop,pop dance,uk dance,uk pop",0.628,0.967,0.0538,0.349,125.982,Melancholic
spotify:track:6YndZBGmLySgsVScckWkmO,Take Yourself Home,Troye Sivan,"australian pop,pop,viral pop",0.364,0.606,0.0831,0.289,99.73,Melancholic
spotify:track:15OCqNPYoLziEAsbVnqRj5,Good Without,Mimi Webb,"alt z,gen z singer-songwriter,uk pop",0.616,0.576,0.0532,0.269,89.962,Melancholic
spotify:track:4wUEyxnu0u0r5Ht2zLI79b,Shapes of Things,The Yardbirds,"album rock,blues rock,british blues,british invasion,classic rock,country rock,folk rock,hard rock,psychedelic rock,rock,singer-songwriter",0.432,0.823,0.116,0.38,132.212,Melancholic
spotify:track:4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,"dance pop,pop",0.704,0.558,0.0542,0.245,110.444,Melancholic
spotify:track:5moYqbxxP6dNwRSbzJ0C6n,Silhouette,Birdy,"neo mellow,uk pop",0.505,0.468,0.0281,0.193,84.028,Melancholic
spotify:track:6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,canadian hip hop,0.732,0.463,0.0287,0.397,95.971,Melancholic
spotify:track:62FuZGFoly0h2Cb95mxNym,All Good Things (Come To An End) - Radio Edit,Nelly Furtado,"canadian latin,canadian pop,dance pop,pop",0.666,0.634,0.0346,0.356,100.884,Melancholic
spotify:track:62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee","pop edm,social media pop",0.674,0.774,0.0892,0.33,112.05,Melancholic
spotify:track:3C99A4P713NyauX0tYZ7cm,Take Cover,Jordie Ireland,"dance, electronic",0.618,0.585,0.0465,0.138,131.859,Melancholic
spotify:track:7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,Usher,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.845,0.467,0.138,0.702,138.007,Melancholic
spotify:track:3Wf2YGdYT8xVdNsQSoRKk9,Youth (feat. Khalid),"Shawn Mendes, Khalid","canadian pop,pop,viral pop,pop,pop r&b",0.625,0.589,0.0858,0.33,100.003,Melancholic
spotify:track:2xBmOFFbjtgCgl9vciZsj6,Love Love Love,Avalanche City,nz folk,0.519,0.494,0.0263,0.243,99.909,Melancholic
spotify:track:6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,"indie anthem-folk,uk pop",0.586,0.624,0.113,0.267,68.976,Melancholic
spotify:track:60lJebAiPbIrnLeGev6kHX,If I Ain't Got You,Alicia Keys,"neo soul,pop,r&b",0.589,0.449,0.105,0.159,118.351,Melancholic
spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.386,0.607,0.0261,0.532,147.207,Melancholic
spotify:track:2kN05N1AQQplsgFweFAqYb,These Days,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.531,0.664,0.0304,0.215,135.3,Melancholic
spotify:track:0lOEOflAkoqLcgp0jqshcZ,On Top,"Flume, T-Shirt","australian dance,australian electropop,australian indie,downtempo,edm,indietronica",0.528,0.757,0.212,0.304,93.007,Melancholic
spotify:track:596XLiW6tohIgkcTMf4M6a,Never Ever,All Saints,"dance pop,europop,girl group,new wave pop",0.739,0.541,0.0311,0.31,134.196,Melancholic
spotify:track:7ulldxRL7kGWuKutB3TzuT,Sara,Starship,"album rock,classic rock,mellow gold,new romantic,new wave pop,soft rock,synthpop",0.644,0.672,0.0282,0.371,100.176,Melancholic
spotify:track:586SWMAwcR753dDyZnx8J3,The Man Who Can't Be Moved,The Script,"celtic rock,pop",0.612,0.619,0.0255,0.357,99.897,Melancholic
spotify:track:6xAORvvGEMK44FygUsiMQy,Here I Go Again - 1987 Version; 2008 Remaster,Whitesnake,"album rock,british blues,classic rock,glam metal,hard rock,metal,rock",0.361,0.88,0.0466,0.224,91.06,Melancholic
spotify:track:4FdOxPfpG8FLTCl41Ssh66,Four Walls,BROODS,"auckland indie,etherpop,indietronica,metropopolis,nz pop",0.511,0.638,0.046,0.205,60.03,Melancholic
spotify:track:0FxRbTtlo8AutEbifokqGf,Ashes to Ashes,Faith No More,"alternative metal,alternative rock,funk metal,funk rock,hard rock,nu metal,post-grunge,rap metal,rock",0.57,0.866,0.0281,0.358,98.551,Melancholic
spotify:track:2Pxqs0WmxxHTV5QaTdmt3Q,Wind Beneath My Wings,Bette Midler,"adult standards,new wave pop,soft rock",0.51,0.458,0.0289,0.177,123.694,Melancholic
spotify:track:3bmgkdM9DOmaby60QvQiLc,No Lies,Noiseworks,australian rock,0.565,0.892,0.0721,0.345,101.718,Melancholic
spotify:track:0lNeripGLO9amN6KNYVZpw,22 Steps,Damien Leith,australian pop,0.523,0.469,0.0253,0.211,77.035,Melancholic
spotify:track:0Sg5kWoILCs2zBoIHIsDAa,Making Memories Of Us,Keith Urban,"australian country,australian pop,contemporary country,country,country road",0.687,0.454,0.0255,0.331,103.93,Melancholic
spotify:track:36AWdhZIGLUTkWpJDhe7va,2 Become 1,Spice Girls,"dance pop,girl group,pop",0.646,0.665,0.0268,0.7,143.966,Melancholic
spotify:track:63xBKQr7HJkKaSyhwEWCnE,Run - Revised Album Version,Snow Patrol,"irish rock,modern rock,neo mellow,permanent wave,pop rock",0.377,0.65,0.0283,0.165,149.148,Melancholic
spotify:track:6BoueSxgJU2heOvYVDTBuk,I Do (Cherish You),98º,boy band,0.573,0.431,0.0362,0.28,81.013,Melancholic
spotify:track:4aBvNdk441AYYJ1BRgDkrH,Love You Goodbye,One Direction,"boy band,pop,post-teen pop,talent show",0.546,0.657,0.0332,0.361,133.188,Melancholic
spotify:track:4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips,"folk-pop,neo mellow,pop rock",0.606,0.826,0.0307,0.322,121.04,Melancholic
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,"Majestic, Boney M.","uk dance,europop",0.758,0.913,0.113,0.658,128.04,Party
spotify:track:3CIsbbo8UeaKuIq0D0iVsB,Timebomb,Kylie Minogue,"australian dance,australian pop,dance pop,eurodance,new wave pop",0.711,0.942,0.0422,0.938,128.027,Party
spotify:track:5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,"hip pop,pop",0.807,0.887,0.0503,0.961,134.052,Party
spotify:track:22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,"canadian contemporary r&b,canadian pop,pop",0.705,0.769,0.0425,0.583,107.949,Party
spotify:track:2VJ8G0LeX2hu7RWc4suNhe,Freaks - Radio Edit,"Timmy Trumpet, Savage","australian dance,big room,melbourne bounce,melbourne bounce international,nz hip hop",0.886,0.967,0.142,0.745,128.1,Party
spotify:track:0kLr0nVX2l43OlZSp4Jl9t,Wizard - Radio Edit,"Martin Garrix, Jay Hardway","dutch edm,edm,pop,pop dance,progressive house,dutch edm,dutch house,edm,electro house,pop dance,progressive electro house,progressive house",0.565,0.916,0.052,0.0795,127.844,Party
spotify:track:0GX5oOKtU0nnx5OkhenW2i,Closer,Ne-Yo,"dance pop,pop,r&b,urban contemporary",0.709,0.745,0.0738,0.576,126.027,Party
spotify:track:5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),3LW,"contemporary r&b,girl group,hip pop,r&b,urban contemporary",0.721,0.723,0.0631,0.761,88.933,Party
spotify:track:2zMJN9JvDlvGP4jB03l1Bz,Hot Stuff,Donna Summer,"adult standards,disco,hi-nrg,new wave pop,soft rock",0.823,0.743,0.0316,0.966,120.471,Party
spotify:track:6MAEelz5nrL99m4vn3iodi,Showing Out (Get Fresh At the Weekend) [7''Version],Mel & Kim,"new romantic,new wave pop",0.703,0.838,0.0638,0.767,119.771,Party
spotify:track:0UUpyDCYzkziXJ1TM4awHM,Blame It on the Rain,Milli Vanilli,"freestyle,new jack swing,new wave pop",0.758,0.827,0.0774,0.506,97.515,Party
spotify:track:5G5IX0zeEIYhHKe71Zecx6,Home (feat. Nico Santos),"Topic, Nico Santos","german dance,pop dance,pop edm,uk dance,german pop",0.723,0.527,0.0326,0.324,126.072,Party
spotify:track:2dO88mixgzqmgy56wFUVSY,I Think We're Alone Now,Tiffany,"new wave pop,soft rock",0.75,0.723,0.0485,0.946,130.515,Party
spotify:track:4pbyDPjFgfPqFTcIMC8xpK,Rock DJ,Robbie Williams,"dance rock,europop",0.708,0.772,0.0322,0.861,103.035,Party
spotify:track:4d8Bqtm7ODdQLFXxPSuK64,Let The Music Play,Shannon,"freestyle,hi-nrg,minneapolis sound,post-disco",0.765,0.872,0.119,0.901,118.074,Party
spotify:track:3PS1Q0c2VNKQMIiUusjlFf,Young Guns (Go for It!),Wham!,"new romantic,new wave,new wave pop,soft rock",0.895,0.753,0.0825,0.589,117.932,Party
spotify:track:1tJ8nyy80jE07q5HYt8Xvc,(If You're Not In It For Love) I'm Outta Here!,Shania Twain,"canadian country,canadian pop,contemporary country,country,country dawn",0.772,0.761,0.0358,0.868,120.056,Party
spotify:track:3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,"indie rock italiano,italian pop,pop",0.714,0.8,0.0504,0.589,134.002,Party
spotify:track:51as6hlkLOl04nFxsse2Fk,Stack It Up (feat. A Boogie Wit da Hoodie),"Liam Payne, A Boogie Wit da Hoodie","pop,melodic rap,rap,trap",0.737,0.817,0.103,0.612,100.042,Party
spotify:track:1KZyVnyptQcPzkx7ELCnZC,Hold Back The River,James Bay,"neo mellow,pop,uk pop",0.715,0.715,0.0902,0.507,134.922,Party
spotify:track:3f7gYMirBEKuc57218BjOY,California Gurls,"Katy Perry, Snoop Dogg","pop,g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.788,0.753,0.0536,0.403,125.005,Party
spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,"k-rap,korean old school hip hop",0.727,0.937,0.286,0.749,132.067,Party
spotify:track:6OKxpfca25E4UC23VR7E73,Pressure Down,John Farnham,"australian pop,australian rock",0.745,0.86,0.0439,0.754,111.804,Party
spotify:track:3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),"Maroon 5, SZA","pop,pop,r&b,rap",0.795,0.615,0.0671,0.393,110.009,Party
spotify:track:67y1X9nuRdw9AUzJFMI1Lb,Price Of Fame,"360, Gossling","australian hip hop,australian indie,australian pop",0.71,0.837,0.104,0.345,143.065,Party
spotify:track:0jrBZj4TFBJMiqPOf5E22x,We like to Party! (The Vengabus),Vengaboys,"bubblegum dance,eurodance,europop",0.785,0.899,0.0449,0.971,136.009,Party
spotify:track:7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa","dance pop,edm,electro house,house,pop,progressive house,uk dance,dance pop,pop,uk pop",0.791,0.862,0.11,0.592,123.994,Party
spotify:track:2Q6bndA2CeuoWUnErmWmmA,Black Betty - Edit,Spiderbait,"australian alternative rock,australian rock",0.562,0.865,0.0922,0.35,124.047,Party
spotify:track:1tdtd7hLVqFwuyCQ2jpx9w,Love Sex Magic - Feat. Justin Timberlake-Manon Dave Remix,Ciara,"dance pop,hip pop,pop,r&b,urban contemporary",0.745,0.786,0.188,0.784,106.922,Party
spotify:track:3J0AoQhAufniMrznCRJASD,I Drove All Night,Cyndi Lauper,"dance pop,new wave pop,permanent wave,soft rock",0.703,0.706,0.0302,0.766,131.067,Party
spotify:track:0u9rjPUcYJvAbm2lJJxffT,Selling Me Out,Tuka,australian hip hop,0.739,0.723,0.0772,0.473,89.897,Party
spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,Every Breath You Take - Remastered 2003,The Police,"album rock,classic rock,permanent wave,rock",0.813,0.46,0.0346,0.729,117.387,Party
spotify:track:2CTKQHWHseuShgYEzsVnhI,Pop a Bottle (Fill Me Up),Jessica Mauboy,"australian indigenous,australian pop,australian talent show",0.722,0.869,0.0591,0.922,126.009,Party
spotify:track:2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,"Regard, Jonas Blue","pop dance,pop edm,slap house,uk dance,pop,pop dance,tropical house,uk dance",0.689,0.946,0.0397,0.392,125.037,Party
spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,"dance pop,girl group,pop",0.768,0.864,0.0324,0.891,110.008,Party
spotify:track:07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,"glam rock,hard rock,rock",0.768,0.852,0.038,0.867,128.373,Party
spotify:track:7Ddi06B8VGqrF4xcrvbwjr,"1,2,3 Red Light",1910 Fruitgum Company,"bubblegum pop,classic garage rock,merseybeat",0.754,0.764,0.0344,0.984,115.146,Party
spotify:track:6QAOkWnUrLLoDfmndW9Z3P,Love Don't Cost a Thing,Jennifer Lopez,"dance pop,pop,urban contemporary",0.777,0.834,0.0843,0.66,97.527,Party
spotify:track:4yPOmdNCfH6pyUxqazWQ36,Superman,Alison MacCallum,rock,0.56,0.643,0.0291,0.178,137.122,Party
spotify:track:5Sgow6NGwGQG5YksRMlooH,Boys Like You (feat. Gossling),"360, Gossling","australian hip hop,australian indie,australian pop",0.708,0.678,0.105,0.527,145.969,Party
spotify:track:42yb3aUH2iUYzbcIelm2f9,This Is How We Party,S.O.A.P.,bubblegum dance,0.758,0.911,0.0409,0.911,109.974,Party
spotify:track:4WfKAQurm9W0utvBBIlv2Z,Run Away,Real McCoy,"diva house,eurodance,german techno,hip house",0.728,0.928,0.0423,0.652,130.932,Party
spotify:track:2nUJvBO87SkxCViQsLc9Zr,Man's Not Hot,Big Shaq,london rap,0.895,0.885,0.268,0.633,134.973,Party
spotify:track:2Qm5DrmotzWvqNM3JlcQYo,Let's Dance,Chris Montez,"merseybeat,rock-and-roll",0.751,0.83,0.0951,0.935,76.489,Party
spotify:track:16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,"David Guetta, Akon, Ne-Yo","big room,dance pop,edm,pop,pop dance,dance pop,dance pop,pop,r&b,urban contemporary",0.723,0.87,0.0435,0.678,129.952,Party
spotify:track:7wvYmO5QscgIDDT0eNwbYX,Lost In Japan,Shawn Mendes,"canadian pop,pop,viral pop",0.726,0.708,0.356,0.417,105.084,Party
spotify:track:1xgqGXZW1udHCjuwjeRDVO,One Night In Bangkok - Radio Edit / From “Chess” / Remastered 2016,Murray Head,new wave pop,0.954,0.451,0.108,0.839,108.842,Party
spotify:track:3TxbWIGn6rDDUAnIjWr9FL,Let Them Know,Mabel,"pop,uk pop",0.727,0.84,0.102,0.865,125.003,Party
spotify:track:6vVfNqiMSku4FrqsqhurBK,Glamorous,"Fergie, Ludacris","dance pop,pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.811,0.757,0.23,0.565,130.993,Party
spotify:track:5XWmfpinsT4XbfFsUASSaG,"Girls Talk Boys - From ""Ghostbusters"" Original Motion Picture Soundtrack",5 Seconds of Summer,"boy band,pop",0.829,0.775,0.0507,0.878,120.048,Party
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.798,0.62,0.232,0.235,120.031,Party
spotify:track:6qNALlmZa1ESnCxJmXE1K9,The Way I Am,Charlie Puth,"pop,viral pop",0.755,0.769,0.186,0.642,114.966,Party
spotify:track:0mbE6Og3HBzKmafxSzvQjp,Words Are Not Enough,Jon English,australian rock,0.725,0.459,0.0344,0.708,104.066,Party
spotify:track:1VclMTc1N2JvNQ8YEw2inZ,Sexual Healing,Max-A-Million,"electronic, rock, raggae fusion",0.772,0.76,0.0547,0.693,99.006,Party
spotify:track:3aImJnJlAgcE7bJ1NxthGt,Trick Me,Kelis,"dance pop,hip pop,neo soul,urban contemporary",0.97,0.72,0.149,0.962,107.17,Party
